ID,Year,State,Capacity,Quantity,Ratio,CapOther,Entered,Exited
KYMSNCLA39736,1987,KYMSNCLA,547.5,510,0.931506849,1533,FALSE,FALSE
KYMSNCLA40272,1988,KYMSNCLA,766.5,651,0.849315068,1368.75,FALSE,FALSE
KYMSNCLA70129,1988,KYMSNCLA,821.25,740,0.901065449,1314,FALSE,TRUE
KYMSNCLA39736,1988,KYMSNCLA,547.5,503,0.918721461,1587.75,FALSE,FALSE
KYMSNCLA40272,1989,KYMSNCLA,824.9,701,0.849799976,547.5,FALSE,FALSE
KYMSNCLA39736,1989,KYMSNCLA,547.5,501,0.915068493,824.9,FALSE,FALSE
KYMSNCLA40272,1990,KYMSNCLA,788.4,724,0.918315576,532.9,FALSE,FALSE
KYMSNCLA39736,1990,KYMSNCLA,532.9,504,0.945768437,788.4,FALSE,FALSE
KYMSNCLA40272,1991,KYMSNCLA,832.2,700,0.841143956,538.375,FALSE,FALSE
KYMSNCLA39736,1991,KYMSNCLA,538.375,472,0.876712329,832.2,FALSE,FALSE
KYMSNCLA40272,1992,KYMSNCLA,832.2,700,0.841143956,538.375,FALSE,FALSE
KYMSNCLA39736,1992,KYMSNCLA,538.375,500,0.928720687,832.2,FALSE,FALSE
KYMSNCLA40272,1993,KYMSNCLA,832.2,700,0.841143956,525.6,FALSE,FALSE
KYMSNCLA39736,1993,KYMSNCLA,525.6,500,0.95129376,832.2,FALSE,FALSE
KYMSNCLA40272,1994,KYMSNCLA,754.82,635,0.841260168,479.975,FALSE,FALSE
KYMSNCLA39736,1994,KYMSNCLA,479.975,454,0.945882598,754.82,FALSE,FALSE
KYMSNCLA40272,1995,KYMSNCLA,794.605,707,0.889750253,496.765,FALSE,FALSE
KYMSNCLA39736,1995,KYMSNCLA,496.765,463,0.932030236,794.605,FALSE,FALSE
KYMSNCLA40272,1996,KYMSNCLA,794.605,707,0.889750253,470.12,FALSE,FALSE
KYMSNCLA39736,1996,KYMSNCLA,470.12,433,0.921041436,794.605,FALSE,FALSE
KYMSNCLA40272,1997,KYMSNCLA,794.605,707,0.889750253,470.12,FALSE,FALSE
KYMSNCLA39736,1997,KYMSNCLA,470.12,433,0.921041436,794.605,FALSE,FALSE
KYMSNCLA40272,1998,KYMSNCLA,827.82,726,0.877002247,470.12,FALSE,FALSE
KYMSNCLA39736,1998,KYMSNCLA,470.12,433,0.921041436,827.82,FALSE,FALSE
MDVAWV21769,1980,MDVAWV,438,396,0.904109589,3806.22,FALSE,FALSE
MDVAWV21791,1980,MDVAWV,1040.25,887,0.852679644,3203.97,FALSE,FALSE
MDVAWV21742,1980,MDVAWV,569.4,490,0.86055497,3674.82,FALSE,FALSE
MDVAWV24077,1980,MDVAWV,1219.1,1100,0.902304979,3025.12,FALSE,FALSE
MDVAWV25401,1980,MDVAWV,977.47,921,0.942228406,3266.75,FALSE,FALSE
MDVAWV21769,1981,MDVAWV,438,390,0.890410959,3860.97,FALSE,FALSE
MDVAWV21791,1981,MDVAWV,1095,932,0.851141553,3203.97,FALSE,FALSE
MDVAWV21742,1981,MDVAWV,569.4,449,0.78854935,3729.57,FALSE,FALSE
MDVAWV24077,1981,MDVAWV,1219.1,1100,0.902304979,3079.87,FALSE,FALSE
MDVAWV25401,1981,MDVAWV,977.47,897,0.917675223,3321.5,FALSE,FALSE
MDVAWV21769,1982,MDVAWV,429.24,370,0.861988631,3860.97,FALSE,FALSE
MDVAWV21791,1982,MDVAWV,1095,932,0.851141553,3195.21,FALSE,FALSE
MDVAWV21742,1982,MDVAWV,569.4,452,0.793818054,3720.81,FALSE,FALSE
MDVAWV24077,1982,MDVAWV,1219.1,1100,0.902304979,3071.11,FALSE,FALSE
MDVAWV25401,1982,MDVAWV,977.47,897,0.917675223,3312.74,FALSE,FALSE
MDVAWV21769,1983,MDVAWV,448.95,372,0.828600067,3890.9,FALSE,FALSE
MDVAWV21791,1983,MDVAWV,1095,932,0.851141553,3244.85,FALSE,FALSE
MDVAWV21742,1983,MDVAWV,569.4,476,0.835967685,3770.45,FALSE,FALSE
MDVAWV24077,1983,MDVAWV,1219.1,1101,0.903125256,3120.75,FALSE,FALSE
MDVAWV25401,1983,MDVAWV,1007.4,820,0.813976573,3332.45,FALSE,FALSE
MDVAWV21769,1984,MDVAWV,441.65,398,0.901166082,3813.885,FALSE,FALSE
MDVAWV21791,1984,MDVAWV,1095,932,0.851141553,3160.535,FALSE,FALSE
MDVAWV21742,1984,MDVAWV,613.2,521,0.849641226,3642.335,FALSE,FALSE
MDVAWV24077,1984,MDVAWV,1219.1,1101,0.903125256,3036.435,FALSE,FALSE
MDVAWV25401,1984,MDVAWV,886.585,785,0.885419898,3368.95,FALSE,FALSE
MDVAWV21769,1985,MDVAWV,441.65,398,0.901166082,3779.94,FALSE,FALSE
MDVAWV21742,1985,MDVAWV,579.255,498,0.859724992,3642.335,FALSE,FALSE
MDVAWV21791,1985,MDVAWV,1095,932,0.851141553,3126.59,FALSE,FALSE
MDVAWV24077,1985,MDVAWV,1219.1,1101,0.903125256,3002.49,FALSE,FALSE
MDVAWV25401,1985,MDVAWV,886.585,785,0.885419898,3335.005,FALSE,FALSE
MDVAWV21769,1986,MDVAWV,441.65,398,0.901166082,3810.6,FALSE,FALSE
MDVAWV21742,1986,MDVAWV,579.255,498,0.859724992,3672.995,FALSE,FALSE
MDVAWV21791,1986,MDVAWV,1095,928,0.847488584,3157.25,FALSE,FALSE
MDVAWV24077,1986,MDVAWV,1219.1,1101,0.903125256,3033.15,FALSE,FALSE
MDVAWV25401,1986,MDVAWV,917.245,829,0.903793425,3335.005,FALSE,FALSE
MDVAWV21769,1987,MDVAWV,441.65,398,0.901166082,3857.32,FALSE,FALSE
MDVAWV21742,1987,MDVAWV,579.255,498,0.859724992,3719.715,FALSE,FALSE
MDVAWV21791,1987,MDVAWV,1168,992,0.849315068,3130.97,FALSE,FALSE
MDVAWV24077,1987,MDVAWV,1219.1,1101,0.903125256,3079.87,FALSE,FALSE
MDVAWV25401,1987,MDVAWV,890.965,822,0.922595164,3408.005,FALSE,FALSE
MDVAWV21769,1988,MDVAWV,429.24,366,0.852669835,3857.32,FALSE,FALSE
MDVAWV21742,1988,MDVAWV,579.255,498,0.859724992,3707.305,FALSE,FALSE
MDVAWV21791,1988,MDVAWV,1168,992,0.849315068,3118.56,FALSE,FALSE
MDVAWV24077,1988,MDVAWV,1219.1,1101,0.903125256,3067.46,FALSE,FALSE
MDVAWV25401,1988,MDVAWV,890.965,822,0.922595164,3395.595,FALSE,FALSE
MDVAWV21769,1989,MDVAWV,429.24,366,0.852669835,3840.895,FALSE,FALSE
MDVAWV21742,1989,MDVAWV,565.75,512,0.904993372,3704.385,FALSE,FALSE
MDVAWV21791,1989,MDVAWV,1168,992,0.849315068,3102.135,FALSE,FALSE
MDVAWV24077,1989,MDVAWV,1216.18,1100,0.904471378,3053.955,FALSE,FALSE
MDVAWV25401,1989,MDVAWV,890.965,822,0.922595164,3379.17,FALSE,FALSE
MDVAWV21769,1990,MDVAWV,428.51,370,0.863457096,3857.32,FALSE,FALSE
MDVAWV21742,1990,MDVAWV,579.255,498,0.859724992,3706.575,FALSE,FALSE
MDVAWV21791,1990,MDVAWV,1168,992,0.849315068,3117.83,FALSE,FALSE
MDVAWV24077,1990,MDVAWV,1219.1,1117,0.916249692,3066.73,FALSE,FALSE
MDVAWV25401,1990,MDVAWV,890.965,822,0.922595164,3394.865,FALSE,FALSE
MDVAWV21769,1991,MDVAWV,429.24,384,0.894604417,4005.875,FALSE,FALSE
MDVAWV21742,1991,MDVAWV,579.255,521,0.899431166,3855.86,FALSE,FALSE
MDVAWV21791,1991,MDVAWV,1168,992,0.849315068,3267.115,FALSE,FALSE
MDVAWV24077,1991,MDVAWV,1216.18,1124,0.924205299,3218.935,FALSE,FALSE
MDVAWV25401,1991,MDVAWV,1042.44,956,0.91707916,3392.675,FALSE,FALSE
MDVAWV21769,1992,MDVAWV,429.24,384,0.894604417,3893.455,FALSE,FALSE
MDVAWV21742,1992,MDVAWV,579.255,521,0.899431166,3743.44,FALSE,FALSE
MDVAWV21791,1992,MDVAWV,1168,992,0.849315068,3154.695,FALSE,FALSE
MDVAWV24077,1992,MDVAWV,1103.76,993,0.899652098,3218.935,FALSE,FALSE
MDVAWV25401,1992,MDVAWV,1042.44,956,0.91707916,3280.255,FALSE,FALSE
MDVAWV21769,1993,MDVAWV,438,372,0.849315068,3893.455,FALSE,FALSE
MDVAWV21742,1993,MDVAWV,579.255,521,0.899431166,3752.2,FALSE,FALSE
MDVAWV21791,1993,MDVAWV,1168,992,0.849315068,3163.455,FALSE,FALSE
MDVAWV24077,1993,MDVAWV,1103.76,993,0.899652098,3227.695,FALSE,FALSE
MDVAWV25401,1993,MDVAWV,1042.44,956,0.91707916,3289.015,FALSE,FALSE
MDVAWV21769,1994,MDVAWV,397.12,338,0.851128122,3531.74,FALSE,FALSE
MDVAWV21742,1994,MDVAWV,525.235,453,0.862471084,3403.625,FALSE,FALSE
MDVAWV21791,1994,MDVAWV,1059.96,900,0.849088645,2868.9,FALSE,FALSE
MDVAWV24077,1994,MDVAWV,1000.83,899,0.898254449,2928.03,FALSE,FALSE
MDVAWV25401,1994,MDVAWV,945.715,868,0.91782408,2983.145,FALSE,FALSE
MDVAWV21769,1995,MDVAWV,397.12,338,0.851128122,3532.835,FALSE,FALSE
MDVAWV21742,1995,MDVAWV,526.33,463,0.879676249,3403.625,FALSE,FALSE
MDVAWV21791,1995,MDVAWV,1059.96,900,0.849088645,2869.995,FALSE,FALSE
MDVAWV24077,1995,MDVAWV,1000.83,899,0.898254449,2929.125,FALSE,FALSE
MDVAWV25401,1995,MDVAWV,945.715,868,0.91782408,2984.24,FALSE,FALSE
MDVAWV21769,1996,MDVAWV,397.12,338,0.851128122,3557.29,FALSE,FALSE
MDVAWV21742,1996,MDVAWV,525.235,472,0.898645368,3429.175,FALSE,FALSE
MDVAWV21791,1996,MDVAWV,1059.96,900,0.849088645,2894.45,FALSE,FALSE
MDVAWV24077,1996,MDVAWV,1026.38,860,0.837896296,2928.03,FALSE,FALSE
MDVAWV25401,1996,MDVAWV,945.715,868,0.91782408,3008.695,FALSE,FALSE
MDVAWV21769,1997,MDVAWV,370.84,314,0.846726351,3557.29,FALSE,FALSE
MDVAWV21742,1997,MDVAWV,525.235,472,0.898645368,3402.895,FALSE,FALSE
MDVAWV21791,1997,MDVAWV,1059.96,900,0.849088645,2868.17,FALSE,FALSE
MDVAWV24077,1997,MDVAWV,1026.38,860,0.837896296,2901.75,FALSE,FALSE
MDVAWV25401,1997,MDVAWV,945.715,868,0.91782408,2982.415,FALSE,FALSE
MDVAWV21769,1998,MDVAWV,370.84,314,0.846726351,3667.52,FALSE,FALSE
MDVAWV21742,1998,MDVAWV,569.4,505,0.88689849,3468.96,FALSE,FALSE
MDVAWV21791,1998,MDVAWV,1059.96,900,0.849088645,2978.4,FALSE,FALSE
MDVAWV24077,1998,MDVAWV,1092.445,1003,0.918124025,2945.915,FALSE,FALSE
MDVAWV25401,1998,MDVAWV,945.715,868,0.91782408,3092.645,FALSE,FALSE
MIWI48131,1980,MIWI,1095,952,0.869406393,5681.59,FALSE,FALSE
MIWI48209,1980,MIWI,788.4,702,0.890410959,5988.19,FALSE,TRUE
MIWI49720,1980,MIWI,1362.545,1157,0.849146267,5414.045,FALSE,FALSE
MIWI49707,1980,MIWI,2653.55,2346,0.88409866,4123.04,FALSE,FALSE
MIWI49770,1980,MIWI,613.2,554,0.903457273,6163.39,FALSE,TRUE
MIWI39042,1980,MIWI,263.895,235,0.890505694,6512.695,FALSE,TRUE
MIWI48131,1981,MIWI,1022,918,0.898238748,5066.2,FALSE,FALSE
MIWI48209,1981,MIWI,788.4,713,0.904363267,5299.8,FALSE,TRUE
MIWI49720,1981,MIWI,1624.25,1380,0.849622903,4463.95,FALSE,FALSE
MIWI49707,1981,MIWI,2653.55,2346,0.88409866,3434.65,FALSE,FALSE
MIWI48131,1982,MIWI,1022,918,0.898238748,4667.62,FALSE,FALSE
MIWI48209,1982,MIWI,788.4,713,0.904363267,4901.22,FALSE,TRUE
MIWI49720,1982,MIWI,1624.25,1380,0.849622903,4065.37,FALSE,FALSE
MIWI49707,1982,MIWI,2254.97,1970,0.873625813,3434.65,FALSE,FALSE
MIWI48131,1983,MIWI,1000.1,880,0.879912009,5072.77,FALSE,FALSE
MIWI48209,1983,MIWI,788.4,713,0.904363267,5284.47,FALSE,TRUE
MIWI49720,1983,MIWI,1606,1364,0.849315068,4466.87,FALSE,FALSE
MIWI49707,1983,MIWI,2678.37,2348,0.876652591,3394.5,FALSE,FALSE
MIWI48131,1984,MIWI,1007.4,908,0.901330157,5014.37,FALSE,FALSE
MIWI49720,1984,MIWI,1606,1311,0.816313823,4415.77,FALSE,FALSE
MIWI49707,1984,MIWI,2678.37,2348,0.876652591,3343.4,FALSE,FALSE
MIWI48209,1984,MIWI,730,630,0.863013699,5291.77,FALSE,TRUE
MIWI48131,1985,MIWI,1022,918,0.898238748,4628.93,FALSE,FALSE
MIWI49720,1985,MIWI,1606,1311,0.816313823,4044.93,FALSE,FALSE
MIWI49707,1985,MIWI,2292.93,1984,0.865268456,3358,FALSE,FALSE
MIWI48209,1985,MIWI,730,630,0.863013699,4920.93,FALSE,TRUE
MIWI48131,1986,MIWI,1051.2,962,0.915144597,4628.93,FALSE,FALSE
MIWI49707,1986,MIWI,2292.93,1984,0.865268456,3387.2,FALSE,FALSE
MIWI49720,1986,MIWI,1606,1311,0.816313823,4074.13,FALSE,FALSE
MIWI48209,1986,MIWI,730,630,0.863013699,4950.13,FALSE,TRUE
MIWI48131,1987,MIWI,1051.2,962,0.915144597,4628.93,FALSE,FALSE
MIWI49707,1987,MIWI,2292.93,1964,0.856545991,3387.2,FALSE,FALSE
MIWI49720,1987,MIWI,1606,1364,0.849315068,4074.13,FALSE,FALSE
MIWI48209,1987,MIWI,730,630,0.863013699,4950.13,FALSE,TRUE
MIWI48131,1988,MIWI,1051.2,962,0.915144597,4628.93,FALSE,FALSE
MIWI49707,1988,MIWI,2292.93,1964,0.856545991,3387.2,FALSE,FALSE
MIWI49720,1988,MIWI,1606,1364,0.849315068,4074.13,FALSE,FALSE
MIWI48209,1988,MIWI,730,630,0.863013699,4950.13,FALSE,TRUE
MIWI48131,1989,MIWI,1051.2,962,0.915144597,4628.93,FALSE,FALSE
MIWI49707,1989,MIWI,2292.93,1964,0.856545991,3387.2,FALSE,FALSE
MIWI49720,1989,MIWI,1606,1364,0.849315068,4074.13,FALSE,FALSE
MIWI48209,1989,MIWI,730,630,0.863013699,4950.13,FALSE,TRUE
MIWI48131,1990,MIWI,1076.75,970,0.900859067,4628.93,FALSE,FALSE
MIWI49707,1990,MIWI,2292.93,1954,0.852184759,3412.75,FALSE,FALSE
MIWI49720,1990,MIWI,1606,1364,0.849315068,4099.68,FALSE,FALSE
MIWI48209,1990,MIWI,730,610,0.835616438,4975.68,FALSE,TRUE
MIWI48131,1991,MIWI,1102.3,994,0.901750885,4617.98,FALSE,FALSE
MIWI49707,1991,MIWI,2281.98,1991,0.872487927,3438.3,FALSE,FALSE
MIWI49720,1991,MIWI,1606,1452,0.904109589,4114.28,FALSE,FALSE
MIWI48209,1991,MIWI,730,650,0.890410959,4990.28,FALSE,TRUE
MIWI48131,1992,MIWI,1120.55,1026,0.915621793,4666.16,FALSE,FALSE
MIWI49707,1992,MIWI,2330.16,2033,0.872472277,3456.55,FALSE,FALSE
MIWI49720,1992,MIWI,1606,1364,0.849315068,4180.71,FALSE,FALSE
MIWI48209,1992,MIWI,730,650,0.890410959,5056.71,FALSE,TRUE
MIWI48131,1993,MIWI,1121.28,1030,0.918593037,4666.16,FALSE,FALSE
MIWI49707,1993,MIWI,2330.16,2029,0.870755656,3457.28,FALSE,FALSE
MIWI49720,1993,MIWI,1606,1364,0.849315068,4181.44,FALSE,FALSE
MIWI48209,1993,MIWI,730,650,0.890410959,5057.44,FALSE,TRUE
MIWI48131,1994,MIWI,1026.38,942,0.917788733,4280.355,FALSE,FALSE
MIWI49707,1994,MIWI,2161.53,1920,0.888259705,3145.205,FALSE,FALSE
MIWI49720,1994,MIWI,1456.715,1237,0.849170909,3850.02,FALSE,FALSE
MIWI48209,1994,MIWI,662.11,590,0.891090604,4644.625,FALSE,TRUE
MIWI48131,1995,MIWI,1026.38,956,0.931428905,4455.19,FALSE,FALSE
MIWI49707,1995,MIWI,2336.365,2094,0.896264068,3145.205,FALSE,FALSE
MIWI49720,1995,MIWI,1456.715,1237,0.849170909,4024.855,FALSE,FALSE
MIWI48209,1995,MIWI,662.11,590,0.891090604,4819.46,FALSE,TRUE
MIWI48131,1996,MIWI,1043.17,958,0.918354631,4382.92,FALSE,FALSE
MIWI49707,1996,MIWI,2264.095,2061,0.910297492,3161.995,FALSE,FALSE
MIWI49720,1996,MIWI,1456.715,1157,0.794252822,3969.375,FALSE,FALSE
MIWI48209,1996,MIWI,662.11,590,0.891090604,4763.98,FALSE,TRUE
MIWI48131,1997,MIWI,1043.17,958,0.918354631,3757.31,FALSE,FALSE
MIWI49707,1997,MIWI,2300.595,2093,0.909764648,2499.885,FALSE,FALSE
MIWI49720,1997,MIWI,1456.715,1237,0.849170909,3343.765,FALSE,FALSE
MIWI48131,1998,MIWI,1043.17,958,0.918354631,3750.74,FALSE,FALSE
MIWI49707,1998,MIWI,2294.025,2085,0.908882859,2499.885,FALSE,FALSE
MIWI49720,1998,MIWI,1456.715,1185,0.813474152,3337.195,FALSE,FALSE
MO63123,1980,MO,365,295,0.808219178,4905.6,FALSE,TRUE
MO63336,1980,MO,1460,1200,0.821917808,3810.6,FALSE,FALSE
MO63401,1980,MO,657,558,0.849315068,4613.6,FALSE,FALSE
MO63137,1980,MO,803,638,0.794520548,4467.6,FALSE,TRUE
MO64050,1980,MO,635.1,505,0.79515037,4635.5,FALSE,FALSE
MO63028,1980,MO,1350.5,1148,0.850055535,3920.1,FALSE,FALSE
MO63401,1981,MO,657,558,0.849315068,4558.85,FALSE,FALSE
MO63336,1981,MO,1460,1272,0.871232877,3755.85,FALSE,FALSE
MO63701,1981,MO,1149.75,980,0.852359209,4066.1,TRUE,FALSE
MO64050,1981,MO,635.1,505,0.79515037,4580.75,FALSE,FALSE
MO63028,1981,MO,1314,1116,0.849315068,3901.85,FALSE,FALSE
MO63401,1982,MO,657,558,0.849315068,4562.5,FALSE,FALSE
MO63336,1982,MO,1460,1272,0.871232877,3759.5,FALSE,FALSE
MO63701,1982,MO,1149.75,992,0.86279626,4069.75,TRUE,FALSE
MO64050,1982,MO,638.75,560,0.876712329,4580.75,FALSE,FALSE
MO63028,1982,MO,1314,1116,0.849315068,3905.5,FALSE,FALSE
MO63401,1983,MO,675.25,599,0.88707886,4635.5,FALSE,FALSE
MO63336,1983,MO,1460,1284,0.879452055,3850.75,FALSE,FALSE
MO63701,1983,MO,1277.5,1144,0.895499022,4033.25,TRUE,FALSE
MO64050,1983,MO,584,491,0.840753425,4726.75,FALSE,FALSE
MO63028,1983,MO,1314,1116,0.849315068,3996.75,FALSE,FALSE
MO63401,1984,MO,657,585,0.890410959,4578.925,FALSE,FALSE
MO63336,1984,MO,1460,1284,0.879452055,3775.925,FALSE,FALSE
MO63701,1984,MO,1220.925,1101,0.901775293,4015,TRUE,FALSE
MO64050,1984,MO,584,497,0.851027397,4651.925,FALSE,FALSE
MO63028,1984,MO,1314,1116,0.849315068,3921.925,FALSE,FALSE
MO63401,1985,MO,657,583,0.887366819,4578.925,FALSE,FALSE
MO63336,1985,MO,1460,1284,0.879452055,3775.925,FALSE,FALSE
MO63701,1985,MO,1220.925,1101,0.901775293,4015,TRUE,FALSE
MO64050,1985,MO,584,497,0.851027397,4651.925,FALSE,FALSE
MO63028,1985,MO,1314,1116,0.849315068,3921.925,FALSE,FALSE
MO63401,1986,MO,657,603,0.917808219,4606.3,FALSE,FALSE
MO63336,1986,MO,1460,1284,0.879452055,3803.3,FALSE,FALSE
MO63701,1986,MO,1220.925,1101,0.901775293,4042.375,TRUE,FALSE
MO64050,1986,MO,611.375,511,0.835820896,4651.925,FALSE,FALSE
MO63028,1986,MO,1314,1116,0.849315068,3949.3,FALSE,FALSE
MO63401,1987,MO,693.5,608,0.876712329,4606.3,FALSE,FALSE
MO63336,1987,MO,1460,1284,0.879452055,3839.8,FALSE,FALSE
MO63701,1987,MO,1220.925,1101,0.901775293,4078.875,TRUE,FALSE
MO64050,1987,MO,611.375,511,0.835820896,4688.425,FALSE,FALSE
MO63028,1987,MO,1314,1116,0.849315068,3985.8,FALSE,FALSE
MO63401,1988,MO,675.25,611,0.904850056,4606.3,FALSE,FALSE
MO63336,1988,MO,1460,1284,0.879452055,3821.55,FALSE,FALSE
MO63701,1988,MO,1220.925,1101,0.901775293,4060.625,TRUE,FALSE
MO64050,1988,MO,611.375,511,0.835820896,4670.175,FALSE,FALSE
MO63028,1988,MO,1314,1130,0.859969559,3967.55,FALSE,FALSE
MO63401,1989,MO,675.25,611,0.904850056,4569.8,FALSE,FALSE
MO63336,1989,MO,1460,1300,0.890410959,3785.05,FALSE,FALSE
MO63701,1989,MO,1220.925,1101,0.901775293,4024.125,TRUE,FALSE
MO64050,1989,MO,574.875,480,0.834964123,4670.175,FALSE,FALSE
MO63028,1989,MO,1314,1130,0.859969559,3931.05,FALSE,FALSE
MO63401,1990,MO,682.55,600,0.879056479,4571.625,FALSE,FALSE
MO63336,1990,MO,1460,1312,0.898630137,3794.175,FALSE,FALSE
MO64050,1990,MO,558.45,482,0.863103232,4695.725,FALSE,FALSE
MO63701,1990,MO,1220.925,1104,0.904232447,4033.25,TRUE,FALSE
MO63028,1990,MO,1332.25,1179,0.884969037,3921.925,FALSE,FALSE
MO63401,1991,MO,657,599,0.911719939,4578.925,FALSE,FALSE
MO63336,1991,MO,1460,1300,0.890410959,3775.925,FALSE,FALSE
MO64050,1991,MO,584,529,0.905821918,4651.925,FALSE,FALSE
MO63701,1991,MO,1220.925,1101,0.901775293,4015,TRUE,FALSE
MO63028,1991,MO,1314,1152,0.876712329,3921.925,FALSE,FALSE
MO63401,1992,MO,657,599,0.911719939,4578.925,FALSE,FALSE
MO63336,1992,MO,1460,1300,0.890410959,3775.925,FALSE,FALSE
MO64050,1992,MO,584,529,0.905821918,4651.925,FALSE,FALSE
MO63701,1992,MO,1220.925,1101,0.901775293,4015,TRUE,FALSE
MO63028,1992,MO,1314,1152,0.876712329,3921.925,FALSE,FALSE
MO63401,1993,MO,657,599,0.911719939,4698.28,FALSE,FALSE
MO63336,1993,MO,1460,1300,0.890410959,3895.28,FALSE,FALSE
MO64050,1993,MO,584,529,0.905821918,4771.28,FALSE,FALSE
MO63701,1993,MO,1340.28,1193,0.890112514,4015,TRUE,FALSE
MO63028,1993,MO,1314,1152,0.876712329,4041.28,FALSE,FALSE
MO63401,1994,MO,596.045,544,0.912682767,4293.86,FALSE,FALSE
MO63336,1994,MO,1324.22,1179,0.890335443,3565.685,FALSE,FALSE
MO64050,1994,MO,529.615,478,0.902542413,4360.29,FALSE,FALSE
MO63701,1994,MO,1215.085,1082,0.890472683,3674.82,TRUE,FALSE
MO63028,1994,MO,1224.94,1074,0.876777638,3664.965,FALSE,FALSE
MO63401,1995,MO,596.045,544,0.912682767,4303.35,FALSE,FALSE
MO63336,1995,MO,1324.22,1179,0.890335443,3575.175,FALSE,FALSE
MO64050,1995,MO,529.615,478,0.902542413,4369.78,FALSE,FALSE
MO63701,1995,MO,1191.725,1032,0.865971596,3707.67,TRUE,FALSE
MO63028,1995,MO,1257.79,1102,0.876139896,3641.605,FALSE,FALSE
MO63401,1996,MO,604.075,543,0.898895005,4305.905,FALSE,FALSE
MO63336,1996,MO,1324.22,1179,0.890335443,3585.76,FALSE,FALSE
MO64050,1996,MO,510.635,459,0.898880805,4399.345,FALSE,FALSE
MO63701,1996,MO,1213.26,1080,0.890163691,3696.72,TRUE,FALSE
MO63028,1996,MO,1257.79,1154,0.917482251,3652.19,FALSE,FALSE
MO63401,1997,MO,604.075,546,0.903861276,4378.175,FALSE,FALSE
MO63336,1997,MO,1324.22,1179,0.890335443,3658.03,FALSE,FALSE
MO64050,1997,MO,516.475,487,0.942930442,4465.775,FALSE,FALSE
MO63701,1997,MO,1213.26,1080,0.890163691,3768.99,TRUE,FALSE
MO63028,1997,MO,1324.22,1180,0.891090604,3658.03,FALSE,FALSE
MO63401,1998,MO,602.615,545,0.904391693,4423.07,FALSE,FALSE
MO63336,1998,MO,1324.22,1179,0.890335443,3701.465,FALSE,FALSE
MO64050,1998,MO,516.475,476,0.921632218,4509.21,FALSE,FALSE
MO63701,1998,MO,1258.155,1117,0.887807941,3767.53,TRUE,FALSE
MO63028,1998,MO,1324.22,1180,0.891090604,3701.465,FALSE,FALSE
NYME4861,1980,NYME,492.385,464,0.942352021,4102.6,FALSE,FALSE
NYME12415,1980,NYME,584,504,0.863013699,4010.985,FALSE,TRUE
NYME12143,1980,NYME,1752,1488,0.849315068,2842.985,FALSE,FALSE
NYME12415A,1980,NYME,511,436,0.853228963,4083.985,FALSE,TRUE
NYME12414,1980,NYME,708.1,580,0.819093348,3886.885,FALSE,FALSE
NYME12801,1980,NYME,547.5,465,0.849315068,4047.485,FALSE,FALSE
NYME4861,1981,NYME,492.385,452,0.917980848,4102.6,FALSE,FALSE
NYME12415,1981,NYME,584,520,0.890410959,4010.985,FALSE,TRUE
NYME12143,1981,NYME,1752,1488,0.849315068,2842.985,FALSE,FALSE
NYME12415A,1981,NYME,511,433,0.847358121,4083.985,FALSE,TRUE
NYME12414,1981,NYME,708.1,563,0.79508544,3886.885,FALSE,FALSE
NYME12801,1981,NYME,547.5,465,0.849315068,4047.485,FALSE,FALSE
NYME12143,1982,NYME,1752,1488,0.849315068,1930.85,FALSE,FALSE
NYME12415,1982,NYME,584,496,0.849315068,3098.85,FALSE,TRUE
NYME12414,1982,NYME,708.1,563,0.79508544,2974.75,FALSE,FALSE
NYME12801,1982,NYME,638.75,543,0.850097847,3044.1,FALSE,FALSE
NYME4861,1983,NYME,474.5,436,0.91886196,3668.25,FALSE,FALSE
NYME12143,1983,NYME,1752,1502,0.857305936,2390.75,FALSE,FALSE
NYME12414,1983,NYME,693.5,570,0.821917808,3449.25,FALSE,FALSE
NYME12415,1983,NYME,584,498,0.852739726,3558.75,FALSE,TRUE
NYME12801,1983,NYME,638.75,500,0.782778865,3504,FALSE,FALSE
NYME4861,1984,NYME,474.5,436,0.91886196,3704.75,FALSE,FALSE
NYME12143,1984,NYME,1752,1488,0.849315068,2427.25,FALSE,FALSE
NYME12414,1984,NYME,693.5,589,0.849315068,3485.75,FALSE,FALSE
NYME12415,1984,NYME,620.5,527,0.849315068,3558.75,FALSE,TRUE
NYME12801,1984,NYME,638.75,511,0.8,3540.5,FALSE,FALSE
NYME4861,1985,NYME,474.5,436,0.91886196,3741.25,FALSE,FALSE
NYME12143,1985,NYME,1752,1488,0.849315068,2463.75,FALSE,FALSE
NYME12414,1985,NYME,693.5,589,0.849315068,3522.25,FALSE,FALSE
NYME12415,1985,NYME,657,558,0.849315068,3558.75,FALSE,TRUE
NYME12801,1985,NYME,638.75,511,0.8,3577,FALSE,FALSE
NYME4861,1986,NYME,490.56,452,0.921395956,3741.25,FALSE,FALSE
NYME12143,1986,NYME,1752,1488,0.849315068,2479.81,FALSE,FALSE
NYME12414,1986,NYME,693.5,589,0.849315068,3538.31,FALSE,FALSE
NYME12415,1986,NYME,657,558,0.849315068,3574.81,FALSE,TRUE
NYME12801,1986,NYME,638.75,511,0.8,3593.06,FALSE,FALSE
NYME4861,1987,NYME,490.56,434,0.884703196,3704.75,FALSE,FALSE
NYME12143,1987,NYME,1752,1502,0.857305936,2443.31,FALSE,FALSE
